apparentTemperature,cloudCover,dewPoint,humidity,icon,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
71.8,0.75,63.35,0.76,partly-cloudy-day,,0.0,0.0,,1007.95,Mostly Cloudy,71.4,2015-04-20 16:00:00,5,10.0,224.0,7.67,2.66,ATL
72.65,0.72,63.5,0.74,partly-cloudy-day,,0.0,0.0,,1007.3,Mostly Cloudy,72.25,2015-04-20 17:00:00,6,10.0,222.0,10.62,3.73,ATL
74.12,0.76,63.02,0.69,partly-cloudy-day,,0.0,0.0,,1006.45,Mostly Cloudy,73.79,2015-04-20 18:00:00,6,10.0,218.0,11.22,3.33,ATL
73.87,0.57,60.92,0.64,partly-cloudy-day,,0.0,0.0,,1005.46,Partly Cloudy,73.77,2015-04-20 19:00:00,6,10.0,231.0,12.62,3.7,ATL
73.66,0.58,61.17,0.65,partly-cloudy-day,,0.0067,0.24,rain,1004.89,Partly Cloudy,73.54,2015-04-20 20:00:00,5,10.0,244.0,10.47,3.64,ATL
75.04,0.61,58.84,0.57,partly-cloudy-day,,0.0003,0.08,rain,1004.31,Mostly Cloudy,75.04,2015-04-20 21:00:00,3,10.0,252.0,12.2,3.55,ATL
74.36,0.46,56.1,0.53,partly-cloudy-day,,0.0,0.0,,1004.79,Partly Cloudy,74.36,2015-04-20 22:00:00,2,10.0,257.0,12.43,3.96,ATL
72.06,0.42,54.72,0.54,partly-cloudy-day,,0.0,0.0,,1005.53,Partly Cloudy,72.06,2015-04-20 23:00:00,0,10.0,282.0,9.87,3.38,ATL
68.71,0.45,53.63,0.59,partly-cloudy-day,,0.0,0.0,,1006.82,Partly Cloudy,68.71,2015-04-21 00:00:00,0,10.0,297.0,8.33,2.59,ATL
65.81,0.21,52.23,0.62,clear-night,,0.0,0.0,,1008.03,Clear,65.81,2015-04-21 01:00:00,0,10.0,296.0,6.16,2.11,ATL
