apparentTemperature,cloudCover,dewPoint,humidity,icon,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,uvIndex,visibility,windBearing,windGust,windSpeed,NAME_OF_AIRPORT
53.24,0.0,32.11,0.44,clear-night,0.0,0.0,,1020.09,Clear,53.24,2015-01-08 09:00:00,0,10.0,277.0,5.29,0.69,LAS
51.58,0.0,32.08,0.47,clear-night,0.0,0.0,,1020.41,Clear,51.58,2015-01-08 10:00:00,0,10.0,277.0,3.24,1.44,LAS
49.76,0.0,31.9,0.5,clear-night,0.0,0.0,,1021.04,Clear,49.76,2015-01-08 11:00:00,0,10.0,308.0,2.33,0.93,LAS
49.14,0.0,31.7,0.51,clear-night,0.0,0.0,,1020.12,Clear,49.14,2015-01-08 12:00:00,0,10.0,323.0,4.55,0.9,LAS
49.55,0.0,31.84,0.5,clear-night,0.0,0.0,,1019.49,Clear,49.55,2015-01-08 13:00:00,0,10.0,300.0,3.21,1.48,LAS
47.05,0.0,31.57,0.55,clear-night,0.0,0.0,,1020.56,Clear,47.05,2015-01-08 14:00:00,0,10.0,326.0,2.99,0.92,LAS
47.8,0.0,31.84,0.54,clear-day,0.0,0.0,,1021.62,Clear,47.8,2015-01-08 15:00:00,0,10.0,307.0,2.66,0.94,LAS
51.88,0.0,32.84,0.48,clear-day,0.0,0.0,,1022.73,Clear,51.88,2015-01-08 16:00:00,0,10.0,321.0,2.46,0.89,LAS
57.33,0.0,33.98,0.41,clear-day,0.0,0.0,,1022.61,Clear,57.33,2015-01-08 17:00:00,1,10.0,336.0,1.91,0.55,LAS
60.9,0.0,33.58,0.36,clear-day,0.0,0.0,,1022.09,Clear,60.9,2015-01-08 18:00:00,2,10.0,137.0,3.05,0.21,LAS
63.29,0.0,33.57,0.33,clear-day,0.0,0.0,,1020.37,Clear,63.29,2015-01-08 19:00:00,3,10.0,90.0,4.18,0.47,LAS
65.0,0.0,33.23,0.31,clear-day,0.0,0.0,,1018.66,Clear,65.0,2015-01-08 20:00:00,3,10.0,79.0,4.69,0.45,LAS
66.94,0.0,33.17,0.28,clear-day,0.0,0.0,,1017.51,Clear,66.94,2015-01-08 21:00:00,2,10.0,74.0,5.07,0.51,LAS
67.98,0.0,32.91,0.27,clear-day,0.0,0.0,,1016.62,Clear,67.98,2015-01-08 22:00:00,1,10.0,121.0,5.36,0.41,LAS
67.45,0.0,33.09,0.28,clear-day,0.0,0.0,,1016.82,Clear,67.45,2015-01-08 23:00:00,1,10.0,64.0,5.55,0.81,LAS
66.15,0.0,33.21,0.29,clear-day,0.0,0.0,,1017.31,Clear,66.15,2015-01-09 00:00:00,0,10.0,75.0,3.13,0.29,LAS
62.77,0.0,33.01,0.33,clear-night,0.0,0.0,,1016.97,Clear,62.77,2015-01-09 01:00:00,0,10.0,48.0,1.61,0.4,LAS
58.9,0.0,32.95,0.37,clear-night,0.0,0.0,,1018.3,Clear,58.9,2015-01-09 02:00:00,0,10.0,259.0,2.37,0.51,LAS
56.73,0.0,32.54,0.4,clear-night,0.0,0.0,,1018.3,Clear,56.73,2015-01-09 03:00:00,0,10.0,290.0,4.18,0.65,LAS
54.84,0.0,33.2,0.44,clear-night,0.0,0.0,,1017.84,Clear,54.84,2015-01-09 04:00:00,0,10.0,271.0,3.61,1.56,LAS
53.95,0.0,32.64,0.44,clear-night,0.0,0.0,,1017.78,Clear,53.95,2015-01-09 05:00:00,0,10.0,286.0,2.39,0.53,LAS
52.21,0.0,32.42,0.47,clear-night,0.0,0.0,,1017.3,Clear,52.21,2015-01-09 06:00:00,0,10.0,281.0,2.46,0.78,LAS
51.1,0.0,32.45,0.49,clear-night,0.0,0.0,,1017.6,Clear,51.1,2015-01-09 07:00:00,0,10.0,250.0,2.37,0.36,LAS
49.83,0.0,32.13,0.5,clear-night,0.0,0.0,,1017.38,Clear,49.83,2015-01-09 08:00:00,0,10.0,290.0,2.17,0.61,LAS
48.87,0.0,31.8,0.52,clear-night,0.0,0.0,,1017.49,Clear,48.87,2015-01-09 09:00:00,0,10.0,288.0,2.48,0.83,LAS
48.39,0.0,32.18,0.53,clear-night,0.0,0.0,,1016.71,Clear,48.39,2015-01-09 10:00:00,0,10.0,278.0,1.89,0.74,LAS
46.57,0.0,31.49,0.55,clear-night,0.0,0.0,,1017.16,Clear,46.57,2015-01-09 11:00:00,0,10.0,280.0,2.42,0.9,LAS
46.67,0.0,31.78,0.56,clear-night,0.0,0.0,,1016.93,Clear,46.67,2015-01-09 12:00:00,0,10.0,305.0,2.87,0.86,LAS
46.41,0.0,31.71,0.56,clear-night,0.0,0.0,,1017.01,Clear,46.41,2015-01-09 13:00:00,0,10.0,308.0,2.54,0.68,LAS
45.17,0.0,31.34,0.58,clear-night,0.0,0.0,,1017.89,Clear,45.17,2015-01-09 14:00:00,0,10.0,290.0,2.15,0.73,LAS
45.81,0.0,31.81,0.58,clear-day,0.0,0.0,,1018.61,Clear,45.81,2015-01-09 15:00:00,0,10.0,276.0,2.6,0.91,LAS
49.75,0.0,33.04,0.52,clear-day,0.0,0.0,,1018.36,Clear,49.75,2015-01-09 16:00:00,0,10.0,306.0,2.15,0.74,LAS
55.09,0.0,33.91,0.45,clear-day,0.0,0.0,,1019.07,Clear,55.09,2015-01-09 17:00:00,1,10.0,226.0,1.63,0.29,LAS
59.22,0.0,34.34,0.39,clear-day,0.0,0.0,,1018.82,Clear,59.22,2015-01-09 18:00:00,2,10.0,149.0,2.56,0.45,LAS
62.07,0.0,34.18,0.35,clear-day,0.0,0.0,,1017.89,Clear,62.07,2015-01-09 19:00:00,3,10.0,147.0,3.9,0.52,LAS
63.62,0.08,33.9,0.33,clear-day,0.0,0.0,,1016.6,Clear,63.62,2015-01-09 20:00:00,3,10.0,110.0,4.64,0.66,LAS
65.06,0.07,33.73,0.31,clear-day,0.0,0.0,,1015.29,Clear,65.06,2015-01-09 21:00:00,2,10.0,70.0,6.24,1.93,LAS
65.72,0.07,33.62,0.3,clear-day,0.0,0.0,,1014.99,Clear,65.72,2015-01-09 22:00:00,1,10.0,74.0,6.91,1.62,LAS
65.16,0.19,33.58,0.31,clear-day,0.0,0.0,,1015.43,Clear,65.16,2015-01-09 23:00:00,1,10.0,62.0,4.52,0.82,LAS
64.35,0.19,33.74,0.32,clear-day,0.0,0.0,,1015.42,Clear,64.35,2015-01-10 00:00:00,0,10.0,99.0,2.38,0.59,LAS
61.97,0.44,34.14,0.35,partly-cloudy-night,0.0,0.0,,1015.54,Partly Cloudy,61.97,2015-01-10 01:00:00,0,10.0,162.0,1.17,0.29,LAS
59.3,0.19,34.19,0.39,clear-night,0.0,0.0,,1017.03,Clear,59.3,2015-01-10 02:00:00,0,10.0,204.0,1.4,0.3,LAS
58.36,0.64,35.35,0.42,partly-cloudy-night,0.0,0.0,,1018.19,Mostly Cloudy,58.36,2015-01-10 03:00:00,0,10.0,236.0,1.52,0.38,LAS
56.48,0.35,35.06,0.44,partly-cloudy-night,0.0,0.0,,1018.3,Partly Cloudy,56.48,2015-01-10 04:00:00,0,10.0,210.0,1.65,0.59,LAS
55.53,0.5,35.61,0.47,partly-cloudy-night,0.0,0.0,,1016.6,Partly Cloudy,55.53,2015-01-10 05:00:00,0,10.0,215.0,1.95,0.55,LAS
53.95,0.66,34.94,0.48,partly-cloudy-night,0.0,0.0,,1016.6,Mostly Cloudy,53.95,2015-01-10 06:00:00,0,10.0,242.0,2.39,0.46,LAS
52.86,0.19,35.25,0.51,clear-night,0.0,0.0,,1016.09,Clear,52.86,2015-01-10 07:00:00,0,10.0,238.0,3.72,0.27,LAS
51.77,0.07,34.72,0.52,clear-night,0.0,0.0,,1015.99,Clear,51.77,2015-01-10 08:00:00,0,10.0,217.0,2.26,0.65,LAS
51.21,0.34,34.7,0.53,partly-cloudy-night,0.0,0.0,,1015.92,Partly Cloudy,51.21,2015-01-10 09:00:00,0,10.0,226.0,2.39,0.51,LAS
51.89,0.66,35.05,0.52,partly-cloudy-night,0.0,0.0,,1015.82,Mostly Cloudy,51.89,2015-01-10 10:00:00,0,10.0,252.0,2.11,0.14,LAS
51.89,0.9,35.05,0.52,partly-cloudy-night,0.0,0.0,,1015.42,Mostly Cloudy,51.89,2015-01-10 11:00:00,0,10.0,279.0,2.07,0.22,LAS
51.82,0.75,35.3,0.53,partly-cloudy-night,0.0,0.0,,1015.29,Mostly Cloudy,51.82,2015-01-10 12:00:00,0,10.0,236.0,2.37,0.45,LAS
51.44,0.75,35.66,0.55,partly-cloudy-night,0.0,0.0,,1015.52,Mostly Cloudy,51.44,2015-01-10 13:00:00,0,10.0,200.0,1.54,0.78,LAS
51.29,0.89,35.63,0.55,partly-cloudy-night,0.0,0.0,,1016.09,Mostly Cloudy,51.29,2015-01-10 14:00:00,0,10.0,204.0,1.32,0.36,LAS
50.75,0.58,35.5,0.56,partly-cloudy-day,0.0,0.0,,1015.99,Partly Cloudy,50.75,2015-01-10 15:00:00,0,10.0,203.0,2.06,0.4,LAS
51.59,0.66,35.85,0.55,partly-cloudy-day,0.0,0.0,,1017.31,Mostly Cloudy,51.59,2015-01-10 16:00:00,0,10.0,264.0,1.95,0.42,LAS
56.88,0.08,36.04,0.46,clear-day,0.0,0.0,,1017.71,Clear,56.88,2015-01-10 17:00:00,1,10.0,184.0,2.07,0.53,LAS
59.65,0.17,36.69,0.42,clear-day,0.0,0.0,,1017.38,Clear,59.65,2015-01-10 18:00:00,2,10.0,108.0,2.54,0.26,LAS
61.13,0.42,36.73,0.4,partly-cloudy-day,0.0,0.0,,1016.6,Partly Cloudy,61.13,2015-01-10 19:00:00,2,10.0,95.0,5.42,0.79,LAS
62.31,0.66,37.21,0.39,partly-cloudy-day,0.0,0.0,,1015.29,Mostly Cloudy,62.31,2015-01-10 20:00:00,2,10.0,104.0,6.85,2.04,LAS
63.58,0.29,37.86,0.39,partly-cloudy-day,0.0,0.0,,1014.61,Partly Cloudy,63.58,2015-01-10 21:00:00,2,10.0,97.0,7.6,2.34,LAS
64.25,0.08,38.94,0.39,clear-day,0.0,0.0,,1014.02,Clear,64.25,2015-01-10 22:00:00,2,10.0,79.0,7.99,2.57,LAS
64.24,0.08,40.05,0.41,clear-day,0.0,0.0,,1013.8,Clear,64.24,2015-01-10 23:00:00,1,10.0,98.0,7.16,2.53,LAS
63.15,0.19,40.9,0.44,clear-day,0.0,0.0,,1014.25,Clear,63.15,2015-01-11 00:00:00,0,10.0,114.0,7.72,1.96,LAS
60.91,0.11,40.59,0.47,clear-night,0.0,0.0,,1014.61,Clear,60.91,2015-01-11 01:00:00,0,10.0,85.0,5.5,2.25,LAS
59.03,0.5,40.77,0.51,partly-cloudy-night,0.0,0.0,,1014.99,Partly Cloudy,59.03,2015-01-11 02:00:00,0,10.0,88.0,4.4,1.2,LAS
57.98,0.19,40.32,0.52,clear-night,0.0,0.0,,1015.29,Clear,57.98,2015-01-11 03:00:00,0,10.0,78.0,5.06,0.57,LAS
57.17,0.19,40.73,0.54,clear-night,0.0,0.0,,1015.82,Clear,57.17,2015-01-11 04:00:00,0,10.0,83.0,3.34,0.8,LAS
56.36,0.0,40.81,0.56,clear-night,0.0,0.0,,1015.87,Clear,56.36,2015-01-11 05:00:00,0,10.0,139.0,4.7,1.08,LAS
55.58,0.42,41.28,0.59,partly-cloudy-night,0.0,0.0,,1016.19,Partly Cloudy,55.58,2015-01-11 06:00:00,0,10.0,95.0,3.57,0.71,LAS
54.87,0.42,41.39,0.6,partly-cloudy-night,0.0,0.0,,1016.09,Partly Cloudy,54.87,2015-01-11 07:00:00,0,10.0,91.0,2.97,0.93,LAS
54.07,0.34,41.2,0.62,partly-cloudy-night,0.0,0.0,,1016.09,Partly Cloudy,54.07,2015-01-11 08:00:00,0,10.0,87.0,2.98,0.89,LAS
53.0,0.44,41.39,0.65,partly-cloudy-night,0.0,0.0,,1016.09,Partly Cloudy,53.0,2015-01-11 09:00:00,0,10.0,106.0,2.56,0.48,LAS
52.67,0.63,41.74,0.66,partly-cloudy-night,0.0,0.0,,1016.4,Mostly Cloudy,52.67,2015-01-11 10:00:00,0,10.0,138.0,3.36,0.35,LAS
52.1,0.3,41.78,0.68,partly-cloudy-night,0.0,0.0,,1016.81,Partly Cloudy,52.1,2015-01-11 11:00:00,0,10.0,10.0,2.43,0.3,LAS
52.01,0.42,41.94,0.68,partly-cloudy-night,0.0,0.0,,1016.4,Partly Cloudy,52.01,2015-01-11 12:00:00,0,10.0,73.0,2.45,0.43,LAS
51.58,0.24,41.83,0.69,clear-night,0.0,0.0,,1016.6,Clear,51.58,2015-01-11 13:00:00,0,10.0,64.0,4.12,0.74,LAS
51.33,0.38,42.09,0.71,partly-cloudy-night,0.0,0.0,,1016.71,Partly Cloudy,51.33,2015-01-11 14:00:00,0,10.0,96.0,3.84,0.55,LAS
50.76,0.07,42.3,0.73,clear-day,0.0,0.0,,1017.49,Clear,50.76,2015-01-11 15:00:00,0,10.0,91.0,3.34,0.35,LAS
51.49,0.9,43.17,0.73,partly-cloudy-day,0.0,0.0,,1018.42,Mostly Cloudy,51.49,2015-01-11 16:00:00,0,10.0,180.0,2.62,0.58,LAS
51.56,1.0,44.52,0.77,cloudy,0.0062,0.55,rain,1019.89,Overcast,51.56,2015-01-11 17:00:00,1,9.38,183.0,3.0,0.38,LAS
51.44,1.0,45.94,0.81,rain,0.0478,0.95,rain,1020.62,Light Rain,51.44,2015-01-11 18:00:00,2,6.29,221.0,2.13,0.5,LAS
51.27,0.89,46.61,0.84,rain,0.0829,1.0,rain,1020.21,Rain,51.27,2015-01-11 19:00:00,2,3.39,337.0,2.34,0.46,LAS
51.5,1.0,47.35,0.86,rain,0.057999999999999996,1.0,rain,1019.49,Rain,51.5,2015-01-11 20:00:00,2,5.0,32.0,1.66,0.66,LAS
51.59,1.0,47.57,0.86,rain,0.0464,0.99,rain,1018.98,Light Rain,51.59,2015-01-11 21:00:00,2,4.55,24.0,2.06,0.81,LAS
51.43,1.0,47.73,0.87,rain,0.0476,1.0,rain,1019.3,Light Rain,51.43,2015-01-11 22:00:00,1,3.61,335.0,1.46,0.49,LAS
51.25,1.0,47.09,0.86,rain,0.0369,1.0,rain,1019.3,Light Rain,51.25,2015-01-11 23:00:00,1,7.7,4.0,1.69,0.26,LAS
51.09,1.0,47.02,0.86,rain,0.0205,0.8,rain,1019.69,Light Rain,51.09,2015-01-12 00:00:00,0,7.4,44.0,1.68,0.29,LAS
50.87,1.0,47.07,0.87,cloudy,0.0062,0.65,rain,1019.78,Overcast,50.87,2015-01-12 01:00:00,0,10.0,5.0,1.2,0.11,LAS
50.67,1.0,47.01,0.87,cloudy,0.0028,0.2,rain,1020.01,Overcast,50.67,2015-01-12 02:00:00,0,10.0,320.0,1.57,0.18,LAS
50.74,1.0,46.82,0.86,cloudy,0.0007,0.08,rain,1020.09,Overcast,50.74,2015-01-12 03:00:00,0,10.0,17.0,1.28,0.16,LAS
50.55,1.0,46.86,0.87,cloudy,0.0004,0.07,rain,1020.49,Overcast,50.55,2015-01-12 04:00:00,0,10.0,337.0,1.17,0.13,LAS
50.41,1.0,47.04,0.88,cloudy,0.0,0.0,,1021.12,Overcast,50.41,2015-01-12 05:00:00,0,7.99,352.0,0.8,0.13,LAS
50.17,1.0,46.8,0.88,cloudy,0.0,0.0,,1021.03,Overcast,50.17,2015-01-12 06:00:00,0,6.44,333.0,0.84,0.18,LAS
50.24,1.0,46.76,0.88,cloudy,0.0004,0.1,rain,1020.7,Overcast,50.24,2015-01-12 07:00:00,0,6.22,307.0,0.84,0.2,LAS
49.86,1.0,46.39,0.88,cloudy,0.0,0.0,,1020.78,Overcast,49.86,2015-01-12 08:00:00,0,5.66,303.0,0.95,0.24,LAS
50.15,1.0,46.39,0.87,cloudy,0.0,0.0,,1020.99,Overcast,50.15,2015-01-12 09:00:00,0,5.88,305.0,1.21,0.39,LAS
49.96,1.0,45.98,0.86,cloudy,0.0,0.0,,1021.2,Overcast,49.96,2015-01-12 10:00:00,0,8.7,283.0,1.64,0.29,LAS
49.28,1.0,45.42,0.86,cloudy,0.0,0.0,,1020.99,Overcast,49.28,2015-01-12 11:00:00,0,5.0,293.0,0.93,0.37,LAS
49.01,1.0,45.16,0.87,cloudy,0.0,0.0,,1020.29,Overcast,49.01,2015-01-12 12:00:00,0,3.66,268.0,0.68,0.38,LAS
48.66,1.0,44.83,0.87,cloudy,0.0,0.0,,1020.5,Overcast,48.66,2015-01-12 13:00:00,0,4.98,260.0,0.75,0.34,LAS
48.05,0.75,44.04,0.86,partly-cloudy-night,0.0,0.0,,1020.78,Mostly Cloudy,48.05,2015-01-12 14:00:00,0,7.83,305.0,1.29,0.38,LAS
47.94,0.84,43.6,0.85,partly-cloudy-day,0.0,0.0,,1021.12,Mostly Cloudy,47.94,2015-01-12 15:00:00,0,8.23,277.0,2.14,0.81,LAS
49.18,0.83,44.63,0.84,partly-cloudy-day,0.0,0.0,,1022.44,Mostly Cloudy,49.18,2015-01-12 16:00:00,0,9.58,284.0,1.0,0.26,LAS
51.62,0.89,46.18,0.82,partly-cloudy-day,0.0,0.0,,1022.48,Mostly Cloudy,51.62,2015-01-12 17:00:00,1,9.6,277.0,2.47,0.31,LAS
53.97,0.61,46.65,0.76,partly-cloudy-day,0.0,0.0,,1022.09,Mostly Cloudy,53.97,2015-01-12 18:00:00,2,9.62,244.0,1.62,0.27,LAS
56.25,0.13,47.02,0.71,clear-day,0.0,0.0,,1020.99,Clear,56.25,2015-01-12 19:00:00,3,10.0,202.0,3.54,0.81,LAS
58.48,0.0,46.5,0.64,clear-day,0.0,0.0,,1019.49,Clear,58.48,2015-01-12 20:00:00,3,10.0,168.0,4.79,0.79,LAS
59.52,0.0,46.37,0.62,clear-day,0.0,0.0,,1018.72,Clear,59.52,2015-01-12 21:00:00,2,10.0,110.0,4.93,0.32,LAS
59.46,0.17,46.1,0.61,clear-day,0.0,0.0,,1018.12,Clear,59.46,2015-01-12 22:00:00,2,10.0,15.0,5.94,0.62,LAS
59.24,0.36,46.08,0.62,partly-cloudy-day,0.0,0.0,,1017.71,Partly Cloudy,59.24,2015-01-12 23:00:00,1,10.0,122.0,5.19,0.06,LAS
58.34,0.43,46.4,0.64,partly-cloudy-day,0.0,0.0,,1017.71,Partly Cloudy,58.34,2015-01-13 00:00:00,0,10.0,55.0,2.45,0.3,LAS
56.99,0.37,47.0,0.69,partly-cloudy-night,0.0,0.0,,1018.19,Partly Cloudy,56.99,2015-01-13 01:00:00,0,10.0,120.0,1.61,0.05,LAS
55.3,0.28,47.29,0.74,partly-cloudy-night,0.0,0.0,,1018.3,Partly Cloudy,55.3,2015-01-13 02:00:00,0,10.0,266.0,1.88,0.35,LAS
54.1,0.79,46.27,0.75,partly-cloudy-night,0.0,0.0,,1018.82,Mostly Cloudy,54.1,2015-01-13 03:00:00,0,10.0,255.0,3.37,0.7,LAS
54.04,0.37,46.01,0.74,partly-cloudy-night,0.0,0.0,,1018.78,Partly Cloudy,54.04,2015-01-13 04:00:00,0,10.0,218.0,5.84,1.55,LAS
54.43,0.69,45.54,0.72,partly-cloudy-night,0.0,0.0,,1019.11,Mostly Cloudy,54.43,2015-01-13 05:00:00,0,10.0,261.0,4.77,1.79,LAS
54.11,0.75,44.8,0.71,partly-cloudy-night,0.0,0.0,,1019.22,Mostly Cloudy,54.11,2015-01-13 06:00:00,0,10.0,314.0,3.95,1.65,LAS
53.66,0.41,43.61,0.69,partly-cloudy-night,0.0,0.0,,1018.91,Partly Cloudy,53.66,2015-01-13 07:00:00,0,10.0,328.0,7.15,2.24,LAS
52.37,0.44,42.87,0.7,partly-cloudy-night,0.0,0.0,,1018.7,Partly Cloudy,52.37,2015-01-13 08:00:00,0,10.0,341.0,4.27,1.05,LAS
51.0,0.07,42.0,0.71,clear-night,0.0,0.0,,1018.72,Clear,51.0,2015-01-13 09:00:00,0,10.0,358.0,5.27,1.44,LAS
49.67,0.44,40.1,0.7,partly-cloudy-night,0.0,0.0,,1019.1,Partly Cloudy,49.67,2015-01-13 10:00:00,0,10.0,319.0,3.38,1.8,LAS
48.62,0.19,38.52,0.68,clear-night,0.0,0.0,,1019.18,Clear,48.62,2015-01-13 11:00:00,0,10.0,345.0,3.61,1.64,LAS
48.09,0.11,36.51,0.64,clear-night,0.0,0.0,,1019.49,Clear,48.09,2015-01-13 12:00:00,0,10.0,331.0,4.8,1.31,LAS
47.12,0.0,35.04,0.63,clear-night,0.0,0.0,,1018.55,Clear,47.12,2015-01-13 13:00:00,0,10.0,321.0,4.02,1.38,LAS
46.58,0.0,33.87,0.61,clear-night,0.0,0.0,,1019.82,Clear,46.58,2015-01-13 14:00:00,0,10.0,331.0,6.25,2.24,LAS
46.45,0.0,32.11,0.57,clear-day,0.0,0.0,,1020.12,Clear,46.45,2015-01-13 15:00:00,0,10.0,348.0,6.63,2.72,LAS
48.1,0.0,32.16,0.54,clear-day,0.0,0.0,,1020.6,Clear,48.1,2015-01-13 16:00:00,0,10.0,326.0,7.74,2.44,LAS
51.96,0.34,30.73,0.44,partly-cloudy-day,0.0,0.0,,1021.62,Partly Cloudy,51.96,2015-01-13 17:00:00,1,10.0,358.0,12.4,4.75,LAS
54.45,0.19,28.75,0.37,clear-day,0.0,0.0,,1021.75,Clear,54.45,2015-01-13 18:00:00,2,10.0,1.0,15.04,6.15,LAS
55.96,0.07,27.82,0.34,clear-day,0.0,0.0,,1020.78,Clear,55.96,2015-01-13 19:00:00,3,10.0,354.0,14.23,7.56,LAS
56.74,0.0,27.72,0.33,clear-day,0.0,0.0,,1019.81,Clear,56.74,2015-01-13 20:00:00,3,10.0,354.0,16.64,8.66,LAS
57.58,0.11,27.04,0.31,clear-day,0.0,0.0,,1019.1,Clear,57.58,2015-01-13 21:00:00,2,10.0,354.0,16.28,6.38,LAS
57.8,0.75,26.55,0.3,partly-cloudy-day,0.0,0.0,,1019.42,Mostly Cloudy,57.8,2015-01-13 22:00:00,1,10.0,2.0,14.61,6.24,LAS
57.92,0.86,26.48,0.3,partly-cloudy-day,0.0,0.0,,1019.42,Mostly Cloudy,57.92,2015-01-13 23:00:00,1,10.0,5.0,12.9,6.74,LAS
56.99,0.75,26.93,0.31,partly-cloudy-day,0.0,0.0,,1019.49,Mostly Cloudy,56.99,2015-01-14 00:00:00,0,10.0,12.0,12.85,6.34,LAS
55.47,0.19,28.43,0.35,clear-night,0.0,0.0,,1019.49,Clear,55.47,2015-01-14 01:00:00,0,10.0,14.0,11.64,5.81,LAS
54.01,0.58,28.91,0.38,partly-cloudy-night,0.0,0.0,,1020.21,Partly Cloudy,54.01,2015-01-14 02:00:00,0,10.0,10.0,14.53,5.29,LAS
53.79,0.44,30.23,0.4,partly-cloudy-night,0.0,0.0,,1020.7,Partly Cloudy,53.79,2015-01-14 03:00:00,0,10.0,7.0,10.68,3.97,LAS
53.22,0.75,30.92,0.42,partly-cloudy-night,0.0,0.0,,1020.99,Mostly Cloudy,53.22,2015-01-14 04:00:00,0,10.0,23.0,11.11,3.13,LAS
52.43,0.27,30.36,0.43,partly-cloudy-night,0.0,0.0,,1021.28,Partly Cloudy,52.43,2015-01-14 05:00:00,0,10.0,12.0,11.0,5.19,LAS
51.13,0.11,30.46,0.45,clear-night,0.0,0.0,,1021.92,Clear,51.13,2015-01-14 06:00:00,0,10.0,15.0,10.19,4.67,LAS
49.03,0.0,30.17,0.47,clear-night,0.0,0.0,,1022.31,Clear,49.83,2015-01-14 07:00:00,0,10.0,21.0,9.02,3.53,LAS
47.72,0.0,29.43,0.47,clear-night,0.0,0.0,,1021.65,Clear,48.83,2015-01-14 08:00:00,0,10.0,21.0,8.92,3.72,LAS
46.5,0.0,29.12,0.48,clear-night,0.0,0.0,,1021.92,Clear,47.82,2015-01-14 09:00:00,0,10.0,3.0,8.81,3.8,LAS
45.56,0.42,28.74,0.49,partly-cloudy-night,0.0,0.0,,1022.61,Partly Cloudy,47.01,2015-01-14 10:00:00,0,10.0,3.0,9.27,3.82,LAS
45.08,0.0,28.05,0.49,clear-night,0.0,0.0,,1022.08,Clear,46.39,2015-01-14 11:00:00,0,10.0,351.0,7.81,3.55,LAS
45.62,0.0,28.0,0.5,clear-night,0.0,0.0,,1022.7,Clear,45.62,2015-01-14 12:00:00,0,10.0,355.0,8.11,2.85,LAS
45.73,0.0,27.72,0.49,clear-night,0.0,0.0,,1022.7,Clear,45.73,2015-01-14 13:00:00,0,10.0,354.0,6.7,2.67,LAS
44.83,0.0,27.43,0.5,clear-night,0.0,0.0,,1024.7,Clear,44.83,2015-01-14 14:00:00,0,10.0,349.0,7.37,2.11,LAS
44.36,0.0,27.32,0.51,clear-day,0.0,0.0,,1024.99,Clear,44.36,2015-01-14 15:00:00,0,10.0,2.0,6.8,2.1,LAS
45.42,0.0,27.73,0.46,clear-day,0.0,0.0,,1023.92,Clear,47.33,2015-01-14 16:00:00,0,10.0,12.0,9.26,4.5,LAS
50.57,0.0,27.74,0.41,clear-day,0.0,0.0,,1024.8,Clear,50.57,2015-01-14 17:00:00,1,10.0,30.0,8.59,3.98,LAS
52.76,0.0,27.72,0.38,clear-day,0.0,0.0,,1025.08,Clear,52.76,2015-01-14 18:00:00,2,10.0,25.0,8.22,5.13,LAS
53.46,0.0,27.36,0.36,clear-day,0.0,0.0,,1024.52,Clear,53.46,2015-01-14 19:00:00,3,10.0,28.0,9.9,5.62,LAS
56.34,0.0,27.13,0.32,clear-day,0.0,0.0,,1023.28,Clear,56.34,2015-01-14 20:00:00,3,10.0,357.0,10.01,2.18,LAS
58.11,0.0,26.95,0.3,clear-day,0.0,0.0,,1022.48,Clear,58.11,2015-01-14 21:00:00,3,10.0,15.0,7.54,1.03,LAS
59.08,0.0,26.16,0.28,clear-day,0.0,0.0,,1022.96,Clear,59.08,2015-01-14 22:00:00,2,10.0,35.0,6.57,1.42,LAS
58.83,0.0,26.31,0.29,clear-day,0.0,0.0,,1022.75,Clear,58.83,2015-01-14 23:00:00,1,10.0,32.0,7.24,1.75,LAS
57.75,0.0,26.04,0.29,clear-day,0.0,0.0,,1022.61,Clear,57.75,2015-01-15 00:00:00,0,10.0,54.0,6.88,2.1,LAS
55.41,0.0,27.67,0.34,clear-night,0.0,0.0,,1023.1,Clear,55.41,2015-01-15 01:00:00,0,10.0,15.0,2.73,0.49,LAS
51.94,0.0,29.27,0.41,clear-night,0.0,0.0,,1025.8,Clear,51.94,2015-01-15 02:00:00,0,10.0,353.0,1.8,0.31,LAS
50.0,0.0,29.65,0.45,clear-night,0.0,0.0,,1024.7,Clear,50.0,2015-01-15 03:00:00,0,10.0,318.0,3.5,1.23,LAS
47.68,0.0,30.72,0.52,clear-night,0.0,0.0,,1025.22,Clear,47.68,2015-01-15 04:00:00,0,10.0,329.0,3.7,1.22,LAS
47.9,0.0,29.73,0.49,clear-night,0.0,0.0,,1026.09,Clear,47.9,2015-01-15 05:00:00,0,10.0,327.0,3.63,1.24,LAS
46.72,0.0,29.26,0.5,clear-night,0.0,0.0,,1026.29,Clear,46.72,2015-01-15 06:00:00,0,10.0,352.0,3.1,1.02,LAS
45.2,0.0,29.23,0.53,clear-night,0.0,0.0,,1026.49,Clear,45.2,2015-01-15 07:00:00,0,10.0,308.0,3.84,1.21,LAS
44.21,0.0,28.69,0.54,clear-night,0.0,0.0,,1026.59,Clear,44.21,2015-01-15 08:00:00,0,10.0,316.0,3.6,0.73,LAS
43.0,0.0,28.56,0.56,clear-night,0.0,0.0,,1026.99,Clear,43.0,2015-01-15 09:00:00,0,10.0,305.0,2.61,1.04,LAS
41.83,0.0,28.33,0.58,clear-night,0.0,0.0,,1026.76,Clear,41.83,2015-01-15 10:00:00,0,10.0,285.0,2.63,0.51,LAS
